wiki_id,kotus_id,place_name,place_type,name_type,parish,lat,long,precision,collector,collection_year,collection
Q5011418,5732,Isoneva,pelto,paikannimi,Aitolahti,61.546189129,23.930812498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5012026,6038,Laurila,tila,paikannimi,Aitolahti,61.546189129,23.930812498,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5004735,2373,Leveäkari,kari,paikannimi,Ahlainen,61.735935388,21.554663565,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003081,1538,Kirrikari,kari,paikannimi,Ahlainen,61.676560378,21.467907053,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5007296,3663,Päriholma,niemi,paikannimi,Ahlainen,61.713345479,21.539897972,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009302,4671,Takajatko,pelto,paikannimi,Ahlainen,61.66170081,21.718144318,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Lenko, Marja",1967,1-kokoelma
Q5018615,10686,Vuotilanmäki,mäki,paikannimi,Alahärmä,63.220051737,22.932580053,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016619,9670,Oravasaari,pelto,paikannimi,Alahärmä,63.220051737,22.932580053,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014588,8639,Kangas-Pesola,metsä,paikannimi,Alahärmä,63.220051737,22.932580053,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014644,8667,Karhukangas,metsä,paikannimi,Alahärmä,63.220051737,22.932580053,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016110,9410,Metsälä,metsä,paikannimi,Alahärmä,63.220051737,22.932580053,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5018517,10633,Viholaiskytö,viljelysalue,paikannimi,Alahärmä,63.220051737,22.932580053,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5005738,2879,Navettomäki,mäki,paikannimi,Ahlainen,61.666532307,21.573762237,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kleemola, Tarja",1969,1-kokoelma
Q5002077,1035,Iso-oja,joki,paikannimi,Ahlainen,61.73792106,21.646944117,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006860,3443,Pitkäranta,tila,paikannimi,Ahlainen,61.73792106,21.646944117,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005098,2556,Maijalantie,tie,paikannimi,Ahlainen,61.73792106,21.646944117,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003448,1723,Korkeakoski,talo,paikannimi,Ahlainen,61.73792106,21.646944117,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5008723,4380,Simula,tila,paikannimi,Ahlainen,61.73792106,21.646944117,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003549,1774,Koskela,tila,paikannimi,Ahlainen,61.73792106,21.646944117,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5011081,5561,Ajoksenahde,rinne,paikannimi,Aitolahti,61.553726938,23.851644152,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Rikala, Heli",1974,1-kokoelma
Q5006738,3382,Pillukallio,kari,paikannimi,Ahlainen,61.674313967,21.54722422,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5013095,6576,Tähkäniitty,pelto,paikannimi,Aitolahti,61.52077767,23.941685088,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kerttula, Riitta-Liisa",1970,1-kokoelma
Q5015610,9157,Lammaskytö,viljelysmaa,paikannimi,Alahärmä,63.262192385,22.640463948,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Nybäck, Liisa",1972,1-kokoelma
Q5008300,4167,Salukari,laidunta,paikannimi,Ahlainen,61.712297853,21.561958377,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5016613,9667,Ookeri,pelto,paikannimi,Alahärmä,63.303318072,22.819629486,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kojonen, Eero",1957,1-kokoelma
Q5003736,1868,Kriiskeri,pelto,paikannimi,Ahlainen,61.657543487,21.706775723,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Lenko, Marja",1967,1-kokoelma
Q5010993,5522,Kökar,pitäjä,paikannimi,Ahvenanmaa,59.917547431,20.907496505,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5011023,5537,Söökari,pitäjä,paikannimi,Ahvenanmaa,59.917547431,20.907496505,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5010306,5177,Vesasenkari,saari,paikannimi,Ahlainen,61.697433465,21.552759881,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5012092,6071,Loukkaankorpi,suo,paikannimi,Aitolahti,61.566383902,23.976143336,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Rikala, Heli",1974,1-kokoelma
Q5004737,2374,Leveälahti,tila,paikannimi,Ahlainen,61.725930611,21.709681069,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5002127,1060,Isosaari,saari,paikannimi,Ahlainen,61.725930611,21.709681069,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5004026,2015,Kuusiluoto,saari,paikannimi,Ahlainen,61.725930611,21.709681069,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5002980,1488,Kettukallio,kallio,paikannimi,Ahlainen,61.725930611,21.709681069,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5001074,531,Grönman,tila,paikannimi,Ahlainen,61.716585172,21.573378229,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003083,1539,Kirrikari,kari,paikannimi,Ahlainen,61.683397673,21.451318472,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005740,2880,Navettomäki,talo,paikannimi,Ahlainen,61.667369454,21.570086075,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1963,1-kokoelma
Q5011083,5562,Ajos,pelto,paikannimi,Aitolahti,61.554723761,23.850117529,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Rikala, Heli",1974,1-kokoelma
Q5006740,3383,Pillukallio,kallio,paikannimi,Ahlainen,61.659025252,21.581972919,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kleemola, Tarja",1969,1-kokoelma
Q5013097,6577,Täntänen,pelto,paikannimi,Aitolahti,61.548872687,23.893368265,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5017617,10175,Saarenmäki,metsä,paikannimi,Alahärmä,63.337854578,22.877414478,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Laita, Leo",1961,1-kokoelma
Q5018618,10687,Vähä Hanhineva,viljelysmaa,paikannimi,Alahärmä,63.196554484,22.752451841,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5015998,9354,Maija-tädin saari,metsä,paikannimi,Alahärmä,63.196554484,22.752451841,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5014128,8404,Huittila,tila,paikannimi,Alahärmä,63.196554484,22.752451841,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5015612,9158,Lammasmäki,mäki,paikannimi,Alahärmä,63.278443404,22.813249848,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Laita, Leo",1961,1-kokoelma
Q5008302,4168,Sammakkolahti,pelto,paikannimi,Ahlainen,61.697766515,21.64244748,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003738,1869,Kriivemperinmutka,tienmutka,paikannimi,Ahlainen,61.651508202,21.735137432,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Lenko, Marja",1967,1-kokoelma
Q5010995,5523,Lappo,kylä,paikannimi,Ahvenanmaa,60.314781561,20.973373119,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5012094,6072,Loukassuo,suo,paikannimi,Aitolahti,61.573864693,23.84420355,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Rikala, Heli",1974,1-kokoelma
Q5004739,2375,Levo,pelto,paikannimi,Ahlainen,61.699092013,21.668270172,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5001076,532,Grönman,talo,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5004769,2390,Limppukari,saari,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5006784,3405,Pirttimäki,mäki,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001159,574,Haapasalo,talo,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001161,575,Haapaveräjä,veräjä,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5003859,1930,Kujaveräjä,veräjä,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001227,608,Hakosalo,talo,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5007452,3742,Rakeli,kivikko,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5006895,3461,Planttumaa,pelto,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5003245,1621,Klinkkuveräjä,veräjä,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5007518,3775,Rantaniittu,pelto,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5003965,1984,Kuttukari,saari,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5002354,1174,Juuttombäri,saari,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5007600,3816,Renholm,asumus,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5002384,1188,Järvenpää,talo,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5007604,3818,Repettamaa,pelto,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5000407,192,Björkholma,saari,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5008677,4357,Sillanpää,talo,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5009698,4871,Tuppi-Liisa,saari,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5000477,229,Brunnipelto,pelto,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5008705,4371,Siltalaakso,niitty,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5009779,4912,Uikare,pelto,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001562,777,Hjortronberg,saari,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5002581,1287,Kallioluoto,asumus,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001578,785,Holenki,pelto,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5008839,4439,Sleetu,pelto,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5008843,4441,Slottholmsgrundit,saariryhmä,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5008915,4477,Stenback,talo,paikannimi,Ahlainen,61.712863203,21.560364086,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
